#{"t_start": 1787011359.127397, "env_id": "Humanoid-v4"}
r,l,t
207.477174,42,51160.403766
263.139464,52,51161.180276
466.408866,85,51162.43927
431.06931,74,51163.568067
292.129406,55,51164.384151
266.133751,52,51165.159112
951.302611,164,51167.609075
420.50191,77,51168.759651
430.797708,75,51169.885573
380.570053,69,51171.63053
645.103171,124,51173.486496
706.623374,120,51175.263328
297.944327,59,51176.137022
347.24823,65,51177.115249
467.580199,88,51178.430253
12001.972492,1000,51193.38794
12402.908174,1000,51208.352233
439.395156,85,51209.622237
12138.183454,1000,51224.556559
1258.070734,185,51227.336435
12502.993512,1000,51242.271166
811.22302,134,51244.275683
713.134123,147,51246.490126
12397.061387,1000,51261.476416
671.578678,127,51263.383357
549.220072,96,51264.818147
969.034172,149,51267.046401
495.833845,93,51268.441345
476.149166,84,51269.703444
677.439934,112,51271.369559
590.45989,101,51272.891131
748.323073,121,51274.697407
394.617049,72,51275.774727
208.450422,40,51276.392313
468.253231,82,51277.621046
11682.917151,1000,51292.590285
12362.754419,1000,51307.529715
1123.756172,152,51309.791257
322.633802,64,51310.746598
591.606883,112,51312.426192
768.51045,131,51314.387744
12298.929465,1000,51329.350692
11762.217466,1000,51344.263166
442.209293,83,51345.522353
202.085432,36,51346.058221
403.724648,68,51347.072654
243.075138,40,51347.664611
12828.662996,1000,51362.600646
12570.831454,1000,51377.538332
12637.475137,1000,51392.524386
314.046202,65,51393.502626
398.036767,76,51394.643968
338.460035,76,51395.784198
220.66247,48,51396.514176
196.360942,36,51397.054217
12188.522347,1000,51412.038718
445.339695,79,51413.218572
192.10026,35,51413.740205
429.610695,76,51414.886767
11982.992624,1000,51429.848441
480.299422,85,51431.135085
12228.753355,1000,51446.149602
597.383372,118,51447.93213
342.281931,67,51448.960663
1105.319021,191,51451.823899
11271.060233,1000,51466.806186
626.370917,121,51468.619449
11726.502181,1000,51483.595459
1230.737917,238,51487.166987
12680.560076,1000,51502.182281
377.853451,68,51503.199664
723.031636,124,51505.062845
1406.602593,209,51508.191101
531.536138,90,51509.554707
12219.157496,1000,51524.522042
12261.59527,1000,51539.501457
632.446234,108,51541.134727
730.37229,125,51543.013993
380.763416,70,51544.062866
833.381166,122,51545.892071
11648.96704,1000,51560.89035
1030.591166,145,51563.092089
1006.832933,147,51565.288608
1053.798098,173,51567.894206
476.538407,82,51569.125813
855.248646,134,51571.121696
473.246448,91,51572.498331
479.701171,76,51573.635851
1210.644289,189,51576.490208
832.203467,164,51578.953028
920.754112,139,51581.029589
12245.407916,1000,51596.005912
479.580074,89,51597.330597
521.434614,99,51598.832272
1049.094098,191,51601.694681
430.079757,80,51602.892286
374.998936,69,51603.921963
972.352903,156,51606.273636
211.777946,39,51606.862196
1552.023879,238,51610.451006
11877.806483,1000,51625.479483
531.555057,102,51627.016191
515.59485,103,51628.564874
416.963909,84,51629.843549
577.509926,97,51631.294128
300.613484,62,51632.216625
1465.320412,197,51635.182993
726.976147,129,51637.117108
541.905592,95,51638.546477
480.884802,86,51639.837492
805.330666,141,51641.952051
3386.39968,363,51647.400088
12062.58968,1000,51662.407219
406.275126,79,51663.599435
447.44412,72,51664.674341
408.442348,80,51665.877759
772.884241,127,51667.802654
12333.509907,1000,51682.78622
11976.730155,1000,51697.806264
679.485156,143,51699.961205
632.84344,109,51701.59947
395.553238,72,51702.672726
12255.579368,1000,51717.720388
930.569111,146,51719.941324
527.538724,115,51721.674711
770.955549,137,51723.734234
11955.263282,1000,51738.796973
412.472069,80,51740.00121
12632.885733,1000,51755.072136
12773.436531,1000,51770.118238
317.928604,52,51770.893168
12764.934617,1000,51785.959173
12452.534284,1000,51801.003805
12646.763958,1000,51816.094557
12710.879117,1000,51831.135611
12784.393535,1000,51846.179917
12442.605085,1000,51861.208691
12810.041641,1000,51876.305958
351.813548,71,51877.388258
675.557952,108,51879.021833
243.633723,47,51879.727954
254.071407,48,51880.44846
471.068692,81,51881.66879
978.759314,170,51884.241652
366.750666,67,51885.262203
911.797034,149,51887.518424
431.492031,95,51888.954691
946.228436,186,51891.762918
367.649023,74,51892.89297
454.205973,83,51894.146427
608.329919,105,51895.729439
527.616547,83,51896.985455
794.231437,121,51898.798798
12416.98977,1000,51913.857023
672.713697,111,51915.519977
422.679133,83,51916.770868
254.288579,47,51917.476956
394.007529,72,51918.56015
406.187504,75,51919.697793
427.803449,84,51920.968386
531.232068,94,51922.395101
366.879067,69,51923.436708
446.236261,85,51924.721598
12213.770373,1000,51939.84179
735.619535,121,51941.667638
393.133419,68,51942.687145
592.942318,98,51944.165776
204.224247,40,51944.764039
579.562447,98,51946.252247
12035.385174,1000,51961.298556
910.650489,162,51963.728182
12682.738726,1000,51978.807245
12578.045524,1000,51993.902846
12610.410334,1000,52008.94642
12686.504761,1000,52024.004966
12564.903659,1000,52039.004997
12791.839985,1000,52054.028658
243.608704,45,52054.697639
392.503179,65,52055.675937
12396.409349,1000,52070.669676
964.999508,153,52073.001972
435.656704,86,52074.291807
225.566261,43,52074.937077
290.825527,56,52075.793429
1057.151461,171,52078.369194
890.16524,165,52080.852427
576.812463,95,52082.274215
697.621943,124,52084.146078
315.924754,62,52085.07658
300.153043,58,52085.952437
585.086896,102,52087.486879
373.709046,73,52088.591182
772.87206,127,52090.511634
11742.467504,1000,52105.561122
688.331294,121,52107.389657
450.633248,81,52108.609901
413.590403,78,52109.785931
413.952584,76,52110.972898
675.241335,114,52112.684898
12010.937372,1000,52127.6996
376.76703,76,52128.846057
328.378438,68,52129.866096
409.439275,84,52131.138053
12396.693408,1000,52146.153893
336.485652,60,52147.065754
454.078508,88,52148.38863
586.143311,106,52149.978484
422.007194,81,52151.195172
346.040147,72,52152.28351
732.812136,124,52154.158661
377.373515,73,52155.26851
1014.001172,178,52157.967315
12256.939044,1000,52173.045885
916.922725,155,52175.389254
11950.618426,1000,52190.438503
716.051386,129,52192.373469
12028.456026,1000,52207.419416
12433.077358,1000,52222.465459
796.108885,113,52224.173008
411.95385,67,52225.17435
856.116304,165,52227.663565
482.779892,84,52228.929276
424.834507,82,52230.163496
767.553502,132,52232.181651
719.161919,110,52233.859962
338.111263,65,52234.838263
415.183074,77,52235.996617
369.10338,65,52236.974854
449.858774,87,52238.299175
1096.207921,179,52240.991402
488.22089,85,52242.271956
250.26316,51,52243.038313
427.769968,82,52244.279871
967.554757,151,52246.57068
886.985477,164,52249.035158
425.669097,84,52250.289286
574.407623,103,52251.845868
269.882307,55,52252.66751
605.505177,114,52254.395799
558.439653,95,52255.82741
634.773887,121,52257.650373
281.501618,58,52258.519896
375.589167,75,52259.644042
295.553831,65,52260.628866
512.972583,100,52262.132115
431.734131,80,52263.349662
425.19653,85,52264.623609
499.033259,99,52266.11032
717.309257,132,52268.101967
12306.594077,1000,52283.148885
387.757629,78,52284.321906
359.175041,72,52285.399769
12134.438044,1000,52300.486981
806.194767,140,52302.595327
358.833183,73,52303.695373
468.180837,85,52304.973574
1092.109482,223,52308.340136
582.457344,110,52309.994988
12283.179104,1000,52325.060017
583.598828,107,52326.679029
965.984647,178,52329.354191
1064.300643,163,52331.809154
1384.774733,217,52335.073942
197.844941,38,52335.663304
427.496766,74,52336.777287
262.34356,48,52337.503187
105.62732,21,52337.838294
755.004581,126,52339.750508
290.528273,53,52340.546327
12556.898939,1000,52355.536512
693.949631,102,52357.058071
12399.871626,1000,52372.01503
12367.234484,1000,52386.970066
12531.724336,1000,52401.938372
12674.886816,1000,52416.920829
11785.384379,1000,52431.883202
12152.32341,1000,52446.827511
500.680326,89,52448.152438
764.641223,130,52450.107347
703.817556,120,52451.896481
231.794343,45,52452.563792
448.662833,81,52453.77552
12188.555279,1000,52468.729953
12222.498216,1000,52483.718742
12276.903793,1000,52498.646934
12297.182771,1000,52513.581314
641.173323,114,52515.299567
356.693586,70,52516.348914
307.065347,57,52517.202279
584.322283,97,52518.644426
12193.513621,1000,52533.84465
566.288931,114,52535.543737
410.683315,70,52536.594054
436.461374,79,52537.810314
598.591418,104,52539.394211
883.453362,130,52541.327882
649.360888,104,52542.885076
366.854628,70,52543.932785
532.267223,94,52545.34261
425.738457,84,52546.596554
501.13625,90,52547.948899
366.357027,71,52549.01579
709.542682,111,52550.670349
12198.60658,1000,52565.642382
154.140406,32,52566.124954
262.143035,49,52566.855709
301.923568,58,52567.717525
533.231925,94,52569.135757
393.406152,74,52570.243782
891.429281,148,52572.4538
437.469002,92,52573.84172
12436.477904,1000,52588.803088
433.283327,93,52590.208048
515.427723,116,52591.961293
310.770795,66,52592.95881
329.435562,73,52594.05845
467.006593,100,52595.544477
301.395259,68,52596.568382
302.116612,65,52597.543734
396.409449,89,52598.930522
450.599385,93,52600.335274
359.41588,74,52601.448239
420.065182,94,52602.862998
303.153797,66,52603.857506
491.579018,98,52605.332329
390.728211,83,52606.579005
328.584207,72,52607.66727
450.870376,101,52609.183924
391.876864,90,52610.531146
492.614873,104,52612.090514
371.336764,80,52613.298733
574.815329,98,52614.783966
319.732731,71,52615.842605
812.870476,168,52618.376851
11982.143621,1000,52633.347828
376.807674,80,52634.541135
380.088575,77,52635.696063
314.760937,64,52636.652756
533.352076,91,52638.01134
447.869639,85,52639.307566
538.860373,100,52640.799265
570.710382,118,52642.569233
172.688668,38,52643.140501
263.159416,59,52644.04581
425.378964,87,52645.345692
466.143347,107,52646.949326
416.697359,74,52648.045262
1297.684484,213,52651.244632
12141.362092,1000,52666.234793
12259.585651,1000,52681.269645
1040.995238,135,52683.304939
838.061385,135,52685.330593
12665.602275,1000,52700.334592
302.119755,56,52701.19391
12318.710324,1000,52716.216341
1471.447311,193,52719.129252
744.767375,128,52721.079123
217.743866,39,52721.663416
12303.811138,1000,52736.683573
12452.907098,1000,52751.662756
12638.534581,1000,52766.650324
11993.990433,1000,52781.601534
557.575606,103,52783.194071
428.498532,75,52784.33303
12127.413447,1000,52799.34338
842.42306,146,52801.542671
1829.470592,239,52805.11724
391.993584,72,52806.200807
12523.36625,1000,52821.182468
354.181315,76,52822.31646
1635.542743,231,52825.775897
587.31076,105,52827.356161
12451.816024,1000,52842.324962
409.968426,80,52843.575504
707.047828,149,52845.822029
389.709776,73,52846.916367
410.337006,78,52848.087611
437.11102,74,52849.196773
633.612417,124,52851.058562
11829.531811,1000,52866.059692
12368.496524,1000,52881.057227
366.706572,66,52882.050623
390.888524,73,52883.143889
538.367282,88,52884.492387
531.712036,91,52885.853654
12479.012889,1000,52900.803063
199.384951,38,52901.36748
408.775518,75,52902.501422
2492.680353,448,52909.274534
153.476102,31,52909.738343
399.024407,72,52910.823649
262.489459,50,52911.569206
12450.256684,1000,52926.561982
12201.900372,1000,52941.581669
315.384727,53,52942.371288
430.373666,73,52943.459613
737.853718,140,52945.560093
260.797224,47,52946.264422
12095.922947,1000,52961.255687
344.262014,60,52962.155637
1152.440717,160,52964.5553
322.973842,56,52965.431951
132.57466,25,52965.805466
1433.165469,223,52969.16959
357.5104,60,52970.076785
362.517305,64,52971.035683
787.690605,138,52973.110114
287.023795,51,52973.890046
401.258105,67,52974.892503
927.502339,165,52977.376516
295.982744,53,52978.177222
403.882856,66,52979.173384
12519.975188,1000,52994.230738
11857.897185,1000,53009.300055
657.782149,109,53010.949095
419.211807,81,53012.1678
531.207562,105,53013.744919
484.938083,96,53015.190707
372.187782,74,53016.314816
599.922767,114,53018.03472
525.845634,93,53019.445427
565.738332,100,53020.950606
162.124241,32,53021.434531
11496.669636,1000,53036.559965
12312.423965,1000,53051.6028
613.754468,113,53053.305766
462.427289,83,53054.556488
509.773595,101,53056.083056
549.850893,99,53057.578691
7028.766652,616,53066.862856
401.161733,73,53067.9596
12006.027506,1000,53083.038623
281.53781,57,53083.901202
353.037251,68,53084.949584
175.077544,34,53085.460977
406.732073,81,53086.687325
519.470058,100,53088.236696
12073.438604,1000,53103.292711
11681.741079,1000,53118.324109
12216.844364,1000,53133.386468
230.2393,51,53134.151029
555.922819,120,53135.958999
11543.717917,1000,53151.045319
661.706098,136,53153.117249
424.197481,87,53154.427154
407.003996,87,53155.764228
11922.698713,1000,53170.805201
625.460333,107,53172.469779
11919.102271,1000,53187.659064
356.788704,69,53188.695952
11662.178778,1000,53203.755111
427.350011,76,53204.899143
532.360095,92,53206.289143
592.610327,106,53207.90324
665.505217,114,53209.65427
250.95809,47,53210.364812
341.221935,61,53211.300652
544.657688,105,53212.874645
479.509319,93,53214.269641
248.33761,46,53214.965688
461.170321,86,53216.282846
507.046113,87,53217.603227
1814.318536,278,53221.798639
1032.015079,177,53224.484183
954.143327,160,53226.891805
12446.548316,1000,53241.9613
323.236185,61,53242.873437
433.188727,75,53244.012653
117.569541,23,53244.358043
483.154716,88,53245.686669
447.168953,90,53247.0491
602.73417,101,53248.580144
759.534919,133,53250.578107
259.251225,56,53251.42979
381.202616,82,53252.774245
12198.150094,1000,53267.835378
546.36887,103,53269.375589
423.380895,90,53270.756406
315.441251,61,53271.678836
1184.754657,180,53274.371322
782.937761,130,53276.333034
390.388038,72,53277.424191
324.756148,65,53278.3944
454.498531,88,53279.715211
725.273947,126,53281.601215
1251.068822,227,53285.000639
173.129105,32,53285.48058
788.386001,118,53287.244856
367.571632,68,53288.262369
691.965868,114,53289.962985
261.146188,51,53290.741301
279.318716,53,53291.538902
404.104963,76,53292.68024
303.91197,60,53293.57782
359.27638,64,53294.528065
370.558309,69,53295.571781
370.925655,66,53296.553704
286.963262,60,53297.448726
303.451917,57,53298.298614
365.025225,66,53299.283907
766.281171,121,53301.098535
423.196612,71,53302.152453
347.492209,61,53303.056134
872.870025,143,53305.192384
420.529703,69,53306.236646
131.418471,25,53306.607284
366.669628,65,53307.572261
214.841234,43,53308.217204
244.795615,47,53308.920589
293.957563,60,53309.8138
465.176692,80,53311.000837
266.50722,49,53311.736639
137.172834,26,53312.127051
696.471244,103,53313.682895
205.403851,42,53314.305788
464.24284,84,53315.550917
12512.308729,1000,53330.401237
12478.823279,1000,53345.298995
459.374982,77,53346.452945
1235.440912,200,53349.427932
423.441881,71,53350.503406
760.717822,128,53352.424622
12043.661422,1000,53367.319363
12281.995541,1000,53382.394636
1149.289783,146,53384.635272
747.43518,109,53386.375262
12404.092542,1000,53401.655175
456.609122,77,53402.803231
810.035049,135,53404.822724
11738.879131,1000,53419.78474
457.558937,81,53421.021727
484.894402,89,53422.3817
12230.609139,1000,53437.443727
12267.753296,1000,53452.365381
302.238662,60,53453.287712
391.404298,70,53454.349265
328.259675,68,53455.362733
426.555272,79,53456.57132
268.802137,50,53457.317513
1226.092742,183,53460.064918
1376.827515,204,53463.112273
476.19388,91,53464.460547
490.6558,97,53465.91348
496.054761,93,53467.321224
338.934471,66,53468.314998
341.836995,76,53469.450314
12686.107635,1000,53484.655406
12648.689927,1000,53499.86269
421.1383,83,53501.103173
478.98923,93,53502.492327
239.350593,48,53503.218085
1085.050742,171,53505.803451
712.801389,153,53508.098251
282.071937,64,53509.077028
794.09787,144,53511.236542
406.015955,84,53512.546333
195.155777,38,53513.16106
237.837748,45,53513.846884
383.901865,73,53514.962029
824.400027,146,53517.168924
215.877314,43,53517.813127
12087.214126,1000,53532.774947
286.714109,63,53533.716684
226.191361,45,53534.399526
462.156614,101,53535.906755
351.617084,84,53537.164061
215.418334,43,53537.810883
225.92993,49,53538.547334
281.960757,67,53539.553967
299.71965,73,53540.655056
254.842181,57,53541.50993
182.208773,35,53542.030627
417.948834,81,53543.251847
203.657259,40,53543.859849
